venta,hora_id,cliente_id,empleado_id,tienda_id,promocion_id,precio_de_venta_por_unidad,unidades_vendidas,ganancia_por_unidad
6421,12335,67,19,29,11,0.054,1981019.5185185187,0.9999994952094158
6422,11583,50,33,35,1,15.77,26878.811350665823,0.10496847029559897
6423,11587,60,18,33,1,15.65,7048.087539936103,0.10495748195168979
6424,11634,60,23,46,11,0.046,3232218.3913043477,0.9999996906149651
6425,12107,55,22,37,11,0.042,3757179.5714285714,0.9999997338429051
6426,12090,56,28,31,11,0.052,1364501.0,0.9999992671313542
6427,11286,58,34,27,11,0.044,2291785.090909091,0.999999563658912
6428,11737,46,26,43,11,0.041,6021769.292682926,0.9999998339358499
6429,12346,61,20,28,1,17.18,5634.967403958091,0.10495374694474899
6430,11231,37,25,35,1,18.52,7467.298866090713,0.10495831808054376
6431,11076,56,26,30,1,15.71,17559.094525779758,0.10496639745661984
6432,11626,35,28,29,11,0.047,1227618.0212765958,0.9999991854143694
6433,11753,54,27,24,1,17.41,8046.247271682942,0.10495932956212743
6434,11816,62,31,33,1,15.99,1288.9978111319574,0.10489093848816718
6435,11236,47,25,25,1,15.4,6126.90974025974,0.10495524268553003
6436,11912,52,27,28,11,0.052,1404789.4615384615,0.9999992881495574
6437,11809,24,23,26,1,19.47,11731.557010785826,0.10496342782668873
6438,12149,48,19,36,1,15.25,23262.229836065577,0.10496786312339339
6439,11494,60,25,34,1,18.15,22016.284297520666,0.10496760774819419
6440,12095,42,27,32,11,0.043,1971396.3488372094,0.9999994927453322
6441,12821,45,20,32,1,15.88,12880.893891687658,0.10496422622702442
6442,11977,49,27,38,11,0.043,2709838.2093023257,0.9999996309742786
6443,11456,60,29,36,11,0.055,325119.1818181818,0.999996924204858
6444,12257,41,25,28,11,0.057,98079.94736842105,0.9999898042359643
6445,12059,49,31,22,11,0.044,1788114.6363636365,0.9999994407517395
6446,11560,64,26,34,11,0.052,504337.5384615385,0.9999980172009344
6447,12094,57,15,30,11,0.057,3218746.6140350876,0.9999996893200616
6448,11969,38,27,31,11,0.05,1387821.0,0.9999992794459804
6449,12503,47,27,32,1,16.09,24918.31044126787,0.10496816303036587
6450,12300,45,27,24,1,15.6,23695.466346153848,0.10496794562900198
6451,12727,32,22,55,11,0.042,4840286.714285714,0.9999997934006684
6452,12286,54,21,37,11,0.056,2374197.4285714286,0.9999995788050362
6453,11800,43,24,34,11,0.047,3729383.9787234045,0.999999731859201
6454,12062,63,18,27,11,0.052,1957174.076923077,0.9999994890592453
6455,11295,51,32,24,11,0.046,281185.7826086957,0.9999964436324243
6456,12329,62,26,22,11,0.04,4370938.5,0.9999997712161816
6457,12204,35,25,28,1,16.34,569.5881272949816,0.10478808045926376
6458,12306,41,21,34,11,0.052,1132058.6923076923,0.9999991166535739
6459,11732,50,23,25,1,19.22,14258.658168574402,0.10496501368119215
6460,12064,41,17,30,11,0.047,2713969.085106383,0.9999996315359649
6461,12230,44,31,38,1,16.01,12806.665209244222,0.1049641789919375
6462,12242,49,25,30,11,0.06,2586567.666666667,0.999999613387265
6463,11813,38,34,36,1,15.09,3218.277998674619,0.10493975813061639
6464,12414,41,29,28,1,19.59,15794.889994895355,0.10496572971993465
6465,12116,43,24,20,1,16.93,8531.7341996456,0.10496007193462632
6466,12559,47,27,31,1,17.07,20301.04598711189,0.10496720490405037
6467,11361,60,23,28,2,17.93,25906.817066369214,0.09889728133066376
6468,11782,36,36,41,1,16.47,6930.7613843351555,0.10495722982569196
6469,12218,44,18,37,1,15.14,18429.167107001318,0.10496667969929782
6470,12481,53,23,34,12,0.055,4893441.7272727275,0.9607841173842712
6471,12805,45,27,31,2,15.53,35427.71603348358,0.09889830727042173
6472,11994,44,23,40,11,0.043,292268.44186046516,0.9999965784879351
6473,11517,46,21,20,11,0.042,351584.3333333333,0.9999971557321952
6474,12353,50,25,37,11,0.05,2653951.0,0.9999996232032919
6475,12078,42,30,30,11,0.043,614291.6976744187,0.9999983721088795
6476,11974,30,24,24,1,16.76,5371.386634844869,0.10495283280851288
6477,12935,44,29,38,11,0.05,3277941.0,0.9999996949304457
6478,11935,44,29,21,1,16.15,4485.709287925697,0.10494897417950821
6479,11739,53,22,39,11,0.053,1809029.3018867925,0.9999994472173563
6480,12165,65,18,29,11,0.043,4786721.930232558,0.9999997910887629
6481,12521,43,26,43,1,15.82,4986.566055625791,0.10495132465578344
6482,12696,60,18,38,11,0.055,155391.9090909091,0.9999935646585086
6483,11812,42,22,26,11,0.06,2030901.0,0.9999995076077072
6484,12551,35,19,31,11,0.041,141257.0975609756,0.999992920709704
6485,12922,68,24,31,11,0.04,5893051.0,0.9999998303086126
6486,12292,44,20,33,11,0.059,4103967.1016949154,0.9999997563333294
6487,12212,42,26,31,1,17.96,12694.028118040089,0.10496410626070618
6488,12973,45,28,30,1,15.3,12156.51045751634,0.10496374061592428
6489,12188,51,22,35,11,0.054,1496834.3333333333,0.9999993319233947
6490,12737,44,18,40,1,15.05,17886.265448504982,0.10496650680892348
6491,12068,58,18,33,1,15.02,23333.671438082558,0.10496787693969453
6492,11885,41,27,37,11,0.044,4297671.454545455,0.9999997673158568
6493,11576,66,21,36,11,0.042,2637989.095238095,0.9999996209233761
6494,12721,35,28,46,11,0.044,1082103.2727272727,0.9999990758737866
6495,11650,47,23,31,1,19.2,19731.696875,0.10496705570336305
6496,12461,43,17,40,11,0.058,668914.7931034482,0.9999985050412843
6497,12503,52,18,40,1,18.87,557.7164811870695,0.10478415752020835
6498,12026,60,18,40,1,19.08,17566.110849056604,0.10496639984446897
6499,11464,52,23,36,11,0.049,105276.51020408163,0.9999905012048931
6500,12770,53,29,39,2,15.45,32086.77540453075,0.09889801660013053
6501,12653,60,26,35,11,0.056,61920.642857142855,0.9999838502968661
6502,11597,71,17,25,2,16.81,35861.06305770375,0.09889834100463772
6503,12918,48,29,50,1,18.48,2211.6387987012986,0.1049249120741473
6504,12242,64,18,29,1,18.49,4584.636560302866,0.10494947913723653
6505,12878,42,27,38,11,0.051,1945422.568627451,0.9999994859728595
6506,11636,31,25,29,11,0.051,1818265.705882353,0.9999994500253748
6507,12100,47,21,34,11,0.055,472473.7272727273,0.9999978834801974
6508,11947,28,21,31,11,0.048,1662073.9166666667,0.9999993983420412
6509,12868,23,28,25,11,0.043,2601105.651162791,0.9999996155481037
6510,12527,62,31,19,12,0.047,6683746.319148936,0.9607841699761216
6511,12947,30,31,44,1,17.11,6874.821449444769,0.10495710658486258
6512,12701,55,27,39,1,16.03,11267.487835308795,0.10496305929486584
6513,12118,58,24,37,1,19.28,6945.044346473029,0.10495726097420655
6514,11594,52,22,28,11,0.058,2533328.586206896,0.9999996052624182
6515,12008,53,12,42,1,19.28,6943.589211618258,0.10495725780668755
6516,12257,59,21,29,11,0.052,266587.5384615385,0.9999962488869293
6517,12797,51,15,39,1,16.9,22052.69053254438,0.10496761561947104
6518,12522,40,30,28,1,15.34,6220.780638852673,0.10495550122070037
6519,12094,28,26,30,1,16.24,26490.86268472907,0.10496841310256597
6520,11804,49,26,31,1,15.22,16620.1179369251,0.10496605970800826
6521,11599,65,26,31,11,0.048,3179376.0,0.9999996854728727
6522,12611,37,23,22,11,0.052,1909126.0,0.9999994762001041
6523,12208,43,13,39,1,15.39,462.732293697206,0.10474552233042428
6524,12293,60,34,37,1,16.5,17049.883636363636,0.1049662189110115
6525,11943,53,19,35,2,18.73,24378.69994660972,0.09889704203592078
6526,11655,31,34,26,1,18.62,10281.936090225563,0.10496216629280859
6527,12091,59,20,32,1,19.34,21088.85703205791,0.10496739806780292
6528,12098,52,30,27,11,0.053,3949576.4716981133,0.9999997468082952
6529,11777,39,17,30,11,0.051,3089991.196078432,0.9999996763744825
6530,11871,67,26,27,11,0.042,3912048.619047619,0.999999744379455
6531,11401,59,29,26,11,0.051,4423785.31372549,0.9999997739492473
6532,12373,40,25,38,1,15.7,3876.8210191082803,0.10494529876980761
6533,12186,63,24,33,1,19.23,8743.027041081643,0.10496036927964764
6534,12063,46,29,29,1,17.26,20640.715237543453,0.10496728999592697
6535,12658,48,20,25,11,0.041,864793.6829268292,0.999998843654828
6536,11807,59,32,24,1,16.93,8544.991139988188,0.1049600910230205
6537,12075,36,27,25,1,15.35,16729.17328990228,0.10496610088109555
6538,12344,51,19,36,11,0.052,2925981.7692307695,0.999999658234371
6539,11014,41,14,30,11,0.059,1892348.4576271188,0.9999994715560995
6540,11933,55,28,31,1,16.08,16418.47667910448,0.10496598213913873
6541,11716,62,21,35,11,0.053,2255444.396226415,0.9999995566283959
6542,12311,39,26,39,11,0.056,2315376.0,0.9999995681047052
6543,12503,45,14,46,2,18.11,25714.906681391498,0.09889725284013019
6544,12380,41,26,30,1,17.97,5906.213132999444,0.10495460247902076
6545,12406,53,28,31,12,0.056,5023637.607142857,0.9607841224727786
6546,12249,64,24,32,1,16.33,13882.469687691368,0.10496481418476244
6547,11764,52,18,30,11,0.054,1948676.9259259258,0.9999994868313025
6548,12807,35,25,40,1,19.51,1336.373654536135,0.10489382552214677
6549,12374,43,21,28,11,0.051,1152108.843137255,0.9999991320264522
6550,12757,46,18,32,1,16.48,21209.35649271845,0.10496742634781524
6551,12111,60,19,36,11,0.059,784907.779661017,0.9999987259649784
6552,12343,53,26,36,1,17.28,5947.2375578703695,0.1049547250797705
6553,12249,59,28,31,1,16.28,16440.202702702703,0.10496599058833199
6554,12548,42,28,28,1,17.4,15598.206896551726,0.10496564591862902
6555,12929,50,26,30,1,18.55,2161.8277628032342,0.10492381845700348
6556,12229,51,33,38,1,16.15,5202.816718266255,0.10495219962418546
6557,12467,63,23,26,1,19.92,18253.468875502007,0.10496662487269984
6558,12767,55,24,29,11,0.041,3966183.926829268,0.9999997478684755
6559,11880,61,25,39,1,19.63,10983.080489047377,0.1049628180463935
6560,11344,31,20,26,1,19.67,16770.783426537877,0.10496611644957998
6561,12346,65,29,35,1,15.87,11256.417139256459,0.10496305013218254
6562,12199,64,21,32,1,19.72,7764.266227180528,0.10495885575548197
6563,13016,53,31,33,1,18.99,12640.309110057928,0.10496407111713751
6564,12054,53,30,29,11,0.043,530314.9534883721,0.9999981143281113
6565,12329,36,25,38,1,17.95,16887.594150417826,0.1049661597444667
6566,12065,61,19,23,1,16.59,19124.37552742616,0.10496688675971219
6567,12988,52,27,28,11,0.053,324217.9811320755,0.9999969156553362
6568,11890,46,23,23,11,0.043,1876582.3953488374,0.9999994671163907
6569,12051,48,35,27,11,0.049,4303531.6122448975,0.9999997676327049
6570,12893,53,27,39,11,0.055,317710.0909090909,0.9999968524764287
6571,11886,53,25,19,11,0.053,3195567.037735849,0.999999687066493
6572,12168,35,26,49,11,0.047,3960915.8936170214,0.9999997475331396
6573,12792,45,27,39,1,19.62,926.480122324159,0.10485907333995689
6574,11853,58,21,37,1,18.67,3184.932512051419,0.1049394166325136
6575,11599,56,23,42,11,0.052,2342952.923076923,0.9999995731881806
6576,12789,55,21,25,1,16.81,2491.984235574063,0.10493025167786636
6577,11916,47,30,37,11,0.041,4814940.024390244,0.9999997923130932
6578,11921,45,17,29,11,0.042,3626155.7619047617,0.9999997242258564
6579,12240,46,32,43,2,17.68,40875.492647058825,0.09889867933151096
6580,12216,41,26,22,1,16.26,16190.648523985239,0.10496589217170883
6581,12483,46,20,44,11,0.046,829348.8260869565,0.9999987942347435
6582,11861,44,28,38,1,19.71,19629.58219178082,0.10496702802835671
6583,11597,56,23,43,12,0.053,6151534.396226415,0.9607841575393663
6584,12414,41,19,35,1,15.6,16613.435256410256,0.10496605716743233
6585,12678,45,25,33,1,16.45,27242.325227963527,0.10496852240808459
6586,12138,55,22,35,1,18.71,16602.26002137894,0.10496605291433778
6587,11961,48,27,26,1,19.93,7441.207977922731,0.10495826879076
6588,11680,56,24,47,11,0.05,1672271.0,0.9999994020107985
6589,12131,57,26,37,11,0.056,1859992.0714285714,0.9999994623632996
6590,12318,50,20,33,11,0.047,3901383.9787234045,0.9999997436807027
6591,11825,48,27,35,11,0.058,394837.2068965517,0.9999974673106219
6592,12746,27,25,37,1,18.17,3401.8973582828835,0.10494151868211068
6593,12159,55,28,32,1,18.42,4328.491856677524,0.10494812420090499
6594,11031,51,27,24,1,19.27,4684.363258951738,0.10494996658826283
6595,11858,51,17,29,1,15.15,673.2686468646865,0.10481646114419382
6596,12422,47,15,40,2,15.25,36405.8931147541,0.09889838227776021
6597,12255,62,27,28,1,17.84,10467.497477578476,0.10496234727876283
6598,12032,52,19,25,11,0.043,2379721.9302325584,0.9999995797828363
6599,11991,28,26,28,1,19.04,23387.454831932777,0.10496788728533041
6600,12191,43,24,42,11,0.042,1055596.238095238,0.9999990526680904
6601,11252,52,16,31,12,0.051,5421441.000000001,0.9607841365061284
6602,11907,35,31,38,11,0.052,2256260.6153846155,0.9999995567887888
6603,12366,50,24,45,1,15.44,2199.0246113989638,0.10492463981027857
6604,11777,52,24,33,2,18.36,27418.764705882357,0.09889749184221197
6605,11503,47,20,33,11,0.059,3461839.9830508474,0.999999711136273
6606,12866,61,27,40,11,0.04,2360263.5,0.9999995763184916
6607,12524,53,34,36,1,16.97,12637.775780789629,0.10496406945242855
6608,12515,46,26,33,11,0.046,3430196.652173913,0.9999997084715248
6609,12299,71,30,31,11,0.048,1921261.4166666665,0.9999994795086232
6610,13029,32,26,35,11,0.059,1691797.6101694917,0.9999994089127482
6611,11997,56,20,35,1,16.02,6040.43445692884,0.1049549974082277
6612,11358,39,21,37,1,17.21,11136.81202789076,0.10496294997924367
6613,12626,57,32,30,1,16.38,16663.60805860806,0.10496607619200446
6614,11897,49,23,37,11,0.043,4025070.767441861,0.9999997515571631
6615,12122,48,19,39,12,0.058,4485204.793103448,0.9607840995135738
6616,12862,41,16,25,1,16.1,4042.583850931677,0.10494640903671472
6617,12006,45,27,36,11,0.042,4198929.571428571,0.9999997618440646
6618,12859,31,26,54,11,0.04,3126.0,0.9996801023672425
6619,12168,67,28,25,11,0.051,4877912.764705882,0.9999997949942838
6620,11995,68,12,31,1,18.99,18298.489204844656,0.10496663902161199
6621,11269,31,14,33,11,0.044,2597501.0,0.9999996150145851
6622,12159,62,35,31,11,0.044,244523.7272727273,0.9999959104173196
6623,12603,56,24,34,1,18.63,9425.095813204509,0.1049612381512372
6624,12457,57,20,25,11,0.041,194952.21951219512,0.9999948705380093
6625,11942,46,32,30,1,16.8,13052.392857142857,0.104964333305059
6626,12634,57,23,32,11,0.042,1979786.714285714,0.999999494895085
6627,12313,52,27,36,11,0.05,366181.0,0.9999972691100849
6628,12160,52,21,44,11,0.048,2856792.6666666665,0.9999996499570964
6629,12327,58,30,33,1,17.09,10432.594499707433,0.10496231372800642
6630,12631,30,14,36,11,0.05,2986801.0,0.9999996651936303
6631,12538,46,26,29,1,18.96,13593.088080168776,0.10496465320877936
6632,11961,53,19,26,1,16.24,14806.833435960592,0.10496528623585398
6633,11947,58,20,36,11,0.044,4539296.454545455,0.9999997797015441
6634,12141,52,24,27,1,15.49,22577.448999354423,0.10496772625586896
6635,12654,50,33,45,11,0.042,5398548.6190476185,0.9999998147650284
6636,12413,50,24,27,1,15.39,23622.382066276805,0.10496793192302341
6637,12802,35,29,42,1,17.97,2519.085698386199,0.10493070486703956
6638,12529,46,27,38,11,0.05,509261.0,0.9999980363703485
6639,13008,43,15,20,11,0.044,4900955.545454546,0.9999997959581574
6640,12007,47,17,26,1,19.42,712.7438208032955,0.10482509644015797
6641,12084,48,15,35,1,15.77,2820.9042485732402,0.10493516337624305
6642,11981,51,18,35,11,0.047,429905.25531914894,0.9999976739060813
6643,11828,42,24,42,1,19.25,11818.983636363637,0.10496349401525219
6644,13130,34,29,39,1,15.38,1095.8852405721716,0.1048765879458656
6645,11788,40,24,25,1,18.01,8674.82953914492,0.10496027489079178
6646,12158,40,30,44,1,19.37,12174.161073825502,0.1049637531354227
6647,12251,44,27,39,1,18.31,10076.057072637905,0.10496195768930683
6648,11828,43,18,35,1,15.36,3784.7955729166674,0.10494464040777192
6649,12343,44,22,24,1,16.77,18893.482110912344,0.10496681968059991
6650,12164,53,18,23,1,19.66,12098.309003051882,0.10496369907508535
6651,12513,47,27,44,1,17.73,16890.65820642978,0.10496616087207267
6652,12305,54,38,31,11,0.051,1119697.0784313725,0.9999991069013046
6653,12472,38,22,36,1,18.69,9060.539058319957,0.10496079002500716
6654,12316,64,27,31,1,17.01,2703.7098765432097,0.10493355038002197
6655,12036,53,21,33,1,17.41,3829.3423319931076,0.10494496305246002
6656,12029,42,29,32,11,0.059,555068.7966101696,0.999998198421518
6657,12068,58,14,18,1,18.19,6112.760032985157,0.10495520302635719
6658,12056,34,31,38,11,0.044,2082001.0000000002,0.999999519692834
6659,11661,41,14,29,1,15.15,6652.959075907591,0.10495659739188487
6660,12180,38,28,37,1,16.93,18814.46928529238,0.1049667963477042
6661,11944,41,23,34,1,15.4,27038.756493506495,0.10496849339758453
6662,12552,55,18,34,11,0.051,165255.90196078434,0.9999939487789051
6663,12222,54,24,22,11,0.058,2858966.5172413792,0.9999996502232559
6664,11785,63,19,35,11,0.048,3199813.5,0.999999687481786
6665,12182,58,36,31,11,0.06,1349959.3333333335,0.9999992592369449
6666,11417,31,25,32,11,0.048,3027886.4166666665,0.9999996697366207
6667,12410,55,40,30,11,0.04,401526.0,0.9999975095012528
6668,12362,36,27,33,11,0.053,2409227.4150943398,0.9999995849291795
6669,11754,46,31,35,11,0.051,3383863.7450980395,0.9999997044798268
6670,12109,50,28,29,1,15.78,20514.333333333336,0.10496725866467348
6671,12530,42,20,40,1,15.9,4021.476729559749,0.10494627274814408
6672,12662,41,21,31,11,0.054,1744751.0,0.999999426852313
6673,12588,41,21,28,1,19.31,2540.670895908856,0.10493105889674056
6674,12383,44,22,35,11,0.045,3949423.2222222225,0.9999997467984706
6675,12433,45,24,33,1,15.77,14549.750158528854,0.10496516097045468
6676,12816,63,22,22,1,16.79,22099.06253722454,0.10496762560786038
6677,11358,41,27,30,1,19.07,121.4926586261143,0.10410835331363717
6678,13039,48,24,38,1,19.48,7236.772330595482,0.10495787027702069
6679,12037,44,27,30,1,15.91,7349.019798868636,0.10495809182982581
6680,12820,37,34,31,11,0.051,1926206.8823529412,0.9999994808449657
6681,12387,46,27,32,1,19.88,4493.906187122737,0.10494901686393898
6682,12767,46,25,36,1,18.77,12403.067927543954,0.10496391227040364
6683,12605,43,18,32,1,18.57,7111.999730748519,0.10495761579470438
6684,12501,51,29,48,1,18.02,9047.43423973363,0.10496077324366984
6685,12181,43,32,38,1,17.92,1042.760044642857,0.10487170787519813
6686,12660,56,24,34,11,0.054,4141676.925925926,0.9999997585519059
6687,13263,40,32,39,12,0.051,5529851.000000001,0.9607841399804264
6688,12397,40,31,33,11,0.055,2184564.6363636362,0.9999995422428875
6689,13491,59,28,35,11,0.044,1521762.3636363638,0.9999993428671756
6690,12024,57,17,32,1,15.15,14575.741254125413,0.10496517383556239
6691,12388,46,29,40,1,18.79,16621.886109632786,0.10496606037987836
6692,12485,52,19,34,1,19.69,13378.039867953275,0.1049645290720652
6693,12422,48,17,42,11,0.058,1951225.1379310344,0.9999994875014776
6694,12890,43,24,23,12,0.053,7110728.924528303,0.9607841786079341
6695,12372,38,16,32,11,0.06,1005251.0,0.999999005223571
6696,13260,58,26,35,1,16.79,9503.230494341871,0.10496132972305458
6697,12771,52,17,35,12,0.058,4857680.655172414,0.9607841159388544
6698,12742,38,25,36,11,0.046,4807240.130434782,0.9999997919804352
6699,12856,58,26,40,1,17.04,18309.776701877934,0.10496664255811793
6700,12921,50,19,37,1,15.68,15239.630102040815,0.10496548757226183
6701,12870,58,20,15,1,19.19,4451.958832725378,0.1049487967718363
6702,13034,62,24,30,1,18.63,8283.377348362856,0.1049597030365349
6703,12803,58,17,33,11,0.053,1059755.716981132,0.9999990563863125
6704,13163,46,25,34,2,18.24,27415.14912280702,0.0988974913665034
6705,12928,40,26,40,11,0.045,1450412.1111111112,0.999999310540782
6706,13320,52,28,37,11,0.051,2243001.0,0.9999995541687231
6707,12241,51,18,37,1,16.27,23443.893054701908,0.10496789809060138
6708,12778,64,23,42,11,0.06,1483009.3333333335,0.9999993256954103
6709,12774,54,20,35,12,0.049,5255145.081632653,0.9607841308981279
6710,12063,58,17,38,1,16.61,2082.0096327513547,0.10492195691538242
